#label	reegle_uri	pointmention_pk	sentence_pk	conf
global climate	2613	15734	9279	1.0
global climate	2613	15735	9279	1.0
global climate	2613	4403	2553	1.0
global climate	2613	4404	2553	1.0
global climate	2613	536	292	0.53
global climate	2613	14840	8768	1.0
global climate	2613	14839	8768	1.0
global climate	2613	9461	5551	1.0
global climate	2613	25208	14619	0.3
global climate	2613	266	136	0.12
global climate	2613	23532	13719	0.32
global climate	2613	10867	6352	0.29
global climate	2613	24976	14485	1.0
global climate	2613	7937	4696	1.0
global climate	2613	14268	8438	1.0
global climate	2613	15351	9073	1.0
global climate	2613	20478	12033	1.0
global climate	2613	6554	3822	0.26
global climate	2613	11509	6774	0.15
global climate	2613	9376	5498	0.31
global climate	2613	9377	5498	0.31
global climate	2613	9378	5498	0.31
global climate	2613	9379	5498	0.31
global climate	2613	5998	3486	1.0
global climate	2613	12077	7088	0.76
global climate	2613	14798	8749	0.24
global climate	2613	12611	7421	0.4
global climate	2613	12543	7377	1.0
global climate	2613	22283	13077	1.0
global climate	2613	13654	8085	0.21
global climate	2613	14918	8805	1.0
global climate	2613	10456	6134	1.0
global climate	2613	10454	6134	1.0
global climate	2613	10455	6134	1.0
global climate	2613	5915	3425	1.0
global climate	2613	13616	8059	0.49
global climate	2613	17496	10318	1.0
global climate	2613	17497	10318	1.0
global climate	2613	17498	10318	1.0
global climate	2613	9906	5809	1.0
global climate	2613	20568	12085	0.22
global climate	2613	16430	9685	1.0
global climate	2613	4783	2773	0.15
global climate	2613	15551	9161	0.8
global climate	2613	4868	2820	1.0
global climate	2613	5989	3479	0.78
global climate	2613	15323	9050	0.19
global climate	2613	15324	9050	0.19
global climate	2613	2371	1354	0.95
global climate	2613	17545	10347	1.0
global climate	2613	24128	14032	0.61
global climate	2613	24126	14032	0.61
global climate	2613	24127	14032	0.61
global climate	2613	12372	7281	1.0
global climate	2613	5514	3192	0.4
global climate	2613	3520	2001	1.0
global climate	2613	3521	2001	1.0
global climate	2613	13567	8021	0.49
global climate	2613	5370	3124	1.0
global climate	2613	6155	3595	1.0
global climate	2613	19927	11732	0.67
global climate	2613	10003	5871	0.88
global climate	2613	19787	11656	1.0
global climate	2613	10065	5911	1.0
global climate	2613	1792	1003	0.53
global climate	2613	5564	3226	1.0
global climate	2613	6682	3910	1.0
global climate	2613	19664	11568	0.8
global climate	2613	21908	12840	1.0
global climate	2613	11422	6710	1.0
global climate	2613	24181	14069	0.58
global climate	2613	24182	14069	0.58
global climate	2613	24183	14069	0.58
global climate	2613	14422	8515	1.0
global climate	2613	10080	5924	1.0
global climate	2613	15349	9071	1.0
global climate	2613	23348	13611	1.0
global climate	2613	22125	12975	1.0
global climate	2613	12757	7515	1.0
global climate	2613	6360	3715	1.0
global climate	2613	6361	3715	1.0
global climate	2613	21106	12372	1.0
global climate	2613	20524	12058	0.62
global climate	2613	7488	4408	1.0
global climate	2613	7485	4408	1.0
global climate	2613	7486	4408	1.0
global climate	2613	7487	4408	1.0
global climate	2613	13621	8063	1.0
global climate	2613	5821	3360	1.0
global climate	2613	5822	3360	1.0
global climate	2613	5823	3360	1.0
global climate	2613	4471	2595	1.0
global climate	2613	7582	4467	0.4
global climate	2613	10052	5902	0.21
global climate	2613	15604	9193	1.0
global climate	2613	24210	14083	1.0
global climate	2613	9588	5642	1.0
global climate	2613	4551	2643	0.85
global climate	2613	2147	1203	1.0
global climate	2613	2148	1203	1.0
global climate	2613	19767	11641	0.5
global climate	2613	21394	12555	0.49
global climate	2613	13636	8072	1.0
global climate	2613	13760	8159	0.18
global climate	2613	18693	10997	1.0
global climate	2613	5255	3062	1.0
global climate	2613	1408	802	0.38
global climate	2613	1409	802	0.38
global climate	2613	14842	8769	0.18
global climate	2613	24194	14074	0.31
global climate	2613	24195	14074	0.31
global climate	2613	24700	14346	1.0
global climate	2613	5539	3207	1.0
global climate	2613	21233	12456	0.28
global climate	2613	10158	5963	0.4
global climate	2613	22294	13084	1.0
global climate	2613	25622	14901	1.0
global climate	2613	14254	8428	1.0
global climate	2613	25480	14798	1.0
global climate	2613	13151	7755	1.0
global climate	2613	22821	13355	1.0
global climate	2613	19467	11450	1.0
global climate	2613	2306	1307	0.85
global climate	2613	16690	9839	1.0
global climate	2613	2829	1633	0.36
global climate	2613	2830	1633	0.36
global climate	2613	13162	7760	1.0
global climate	2613	22171	13007	1.0
global climate	2613	24089	14009	0.84
global climate	2613	18242	10765	1.0
global climate	2613	14841	8768	1.0
global climate	2613	22817	13352	1.0
global climate	2613	3900	2283	0.28
global climate	2613	9600	5650	1.0
global climate	2613	9598	5650	1.0
global climate	2613	9599	5650	1.0
global climate	2613	5109	2970	1.0
global climate	2613	22660	13270	0.2
global climate	2613	22661	13270	0.2
global climate	2613	19194	11282	1.0
global climate	2613	19195	11282	1.0
global climate	2613	18232	10758	1.0
global climate	2613	10439	6120	0.83
global climate	2613	19164	11259	1.0
global climate	2613	14452	8530	1.0
global climate	2613	13022	7681	0.97
global climate	2613	24198	14076	0.61
global climate	2613	5925	3433	1.0
global climate	2613	21142	12397	0.15
global climate	2613	21143	12397	0.15
global climate	2613	22635	13251	1.0
global climate	2613	15321	9049	1.0
global climate	2613	15322	9049	1.0
global climate	2613	10446	6127	0.27
global climate	2613	19279	11338	1.0
global climate	2613	6739	3952	1.0
global climate	2613	21298	12499	1.0
global climate	2613	24939	14471	1.0
global climate	2613	14585	8607	0.84
global climate	2613	14414	8511	1.0
global climate	2613	19647	11556	1.0
global climate	2613	17130	10114	1.0
global climate	2613	21114	12379	1.0
global climate	2613	13894	8229	0.39
global climate	2613	11401	6698	0.79
global climate	2613	5857	3385	1.0
global climate	2613	4579	2650	0.5
global climate	2613	4580	2650	0.5
global climate	2613	12800	7544	1.0
global climate	2613	12801	7544	1.0
global climate	2613	12799	7544	1.0
global climate	2613	3515	1997	1.0
global climate	2613	3837	2232	0.75
global climate	2613	7902	4678	0.22
global climate	2613	22647	13262	0.13
global climate	2613	23375	13627	1.0
global climate	2613	18220	10750	1.0
global climate	2613	11034	6474	1.0
global climate	2613	17293	10205	0.09
global climate	2613	17294	10205	0.09
global climate	2613	11221	6590	1.0
global climate	2613	23342	13609	0.71
global climate	2613	23343	13609	0.71
global climate	2613	1799	1007	1.0
global climate	2613	9348	5482	0.75
global climate	2613	13626	8066	0.43
global climate	2613	2497	1430	1.0
global climate	2613	2498	1430	1.0
global climate	2613	19564	11504	1.0
global climate	2613	18243	10766	1.0
global climate	2613	14453	8530	1.0
global climate	2613	8764	5158	1.0
global climate	2613	8765	5158	1.0
global climate	2613	19192	11280	0.63
global climate	2613	14772	8733	0.67
global climate	2613	5845	3379	0.25
global climate	2613	20949	12283	0.46
global climate	2613	17046	10057	0.32
global climate	2613	2298	1304	1.0
global climate	2613	260	131	1.0
global climate	2613	4002	2350	0.43
global climate	2613	12761	7518	1.0
global climate	2613	9371	5494	0.23
global climate	2613	10449	6130	1.0
global climate	2613	12309	7239	0.63
global climate	2613	1026	566	0.27
global climate	2613	1027	566	0.27
global climate	2613	1028	566	0.27
global climate	2613	7629	4499	1.0
global climate	2613	7630	4499	1.0
global climate	2613	8561	5035	0.31
global climate	2613	18230	10757	1.0
global climate	2613	10082	5925	1.0
global climate	2613	24965	14481	1.0
global climate	2613	4816	2801	1.0
global climate	2613	4817	2801	1.0
global climate	2613	4815	2801	1.0
global climate	2613	23234	13551	1.0
global climate	2613	4758	2752	1.0
global climate	2613	2297	1303	0.45
global climate	2613	26376	15288	0.22
global climate	2613	256	127	0.27
global climate	2613	3492	1980	1.0
global climate	2613	5259	3063	1.0
global climate	2613	13728	8138	1.0
global climate	2613	13729	8138	1.0
global climate	2613	13730	8138	1.0
global climate	2613	13731	8138	1.0
global climate	2613	21167	12413	1.0
global climate	2613	11138	6543	1.0
global climate	2613	11139	6543	1.0
global climate	2613	11140	6543	1.0
global climate	2613	23329	13601	0.34
global climate	2613	8558	5034	0.21
global climate	2613	8559	5034	0.21
global climate	2613	19231	11304	0.18
global climate	2613	24480	14228	0.7
global climate	2613	24481	14228	0.7
global climate	2613	15307	9044	1.0
global climate	2613	22383	13132	1.0
global climate	2613	10270	6035	0.15
global climate	2613	5531	3201	1.0
global climate	2613	4923	2855	1.0
global climate	2613	15718	9272	1.0
global climate	2613	15719	9272	1.0
global climate	2613	7608	4485	1.0
global climate	2613	15028	8877	1.0
global climate	2613	3772	2180	0.5
global climate	2613	3555	2023	0.52
global climate	2613	19275	11334	1.0
global climate	2613	6761	3968	1.0
global climate	2613	239	115	0.65
global climate	2613	13084	7724	1.0
global climate	2613	6146	3587	0.24
global climate	2613	10464	6136	1.0
global climate	2613	10465	6136	1.0
global climate	2613	20419	11996	1.0
global climate	2613	21118	12382	1.0
global climate	2613	17674	10429	1.0
global climate	2613	6309	3681	1.0
global climate	2613	13721	8135	1.0
global climate	2613	9587	5641	1.0
global climate	2613	13393	7919	0.48
global climate	2613	15972	9433	1.0
global climate	2613	4043	2368	1.0
global climate	2613	16495	9721	1.0
global climate	2613	6432	3754	0.11
global climate	2613	14403	8503	1.0
global climate	2613	15013	8865	0.46
global climate	2613	6400	3740	1.0
global climate	2613	2831	1634	0.2
global climate	2613	9493	5573	0.3
global climate	2613	15808	9324	0.24
global climate	2613	7757	4590	1.0
global climate	2613	2612	1505	1.0
global climate	2613	2613	1505	1.0
global climate	2613	3626	2072	0.91
global climate	2613	3881	2268	1.0
global climate	2613	21181	12421	0.18
global climate	2613	3501	1987	0.36
global climate	2613	11694	6875	1.0
global climate	2613	19276	11335	0.78
global climate	2613	22266	13067	0.17
global climate	2613	1476	837	1.0
global climate	2613	6736	3950	1.0
global climate	2613	15705	9265	1.0
global climate	2613	12078	7089	1.0
global climate	2613	14779	8739	1.0
global climate	2613	19661	11565	0.16
global climate	2613	23397	13639	0.33
global climate	2613	1861	1053	1.0
global climate	2613	21108	12374	1.0
global climate	2613	15327	9053	0.25
global climate	2613	13657	8087	1.0
global climate	2613	3306	1878	0.32
global climate	2613	9592	5645	1.0
global climate	2613	12686	7472	1.0
global climate	2613	5437	3146	1.0
global climate	2613	22292	13084	1.0
global climate	2613	17324	10225	1.0
global climate	2613	16486	9718	1.0
global climate	2613	16487	9718	1.0
global climate	2613	22473	13157	0.25
global climate	2613	4480	2599	0.42
global climate	2613	10987	6442	1.0
global climate	2613	15801	9319	0.26
global climate	2613	15306	9044	1.0
global climate	2613	22806	13347	1.0
global climate	2613	15700	9260	0.55
global climate	2613	5251	3059	0.57
global climate	2613	17673	10429	1.0
global climate	2613	6308	3681	1.0
global climate	2613	10707	6281	1.0
global climate	2613	6686	3914	1.0
global climate	2613	3904	2283	1.0
global climate	2613	2275	1286	0.14
global climate	2613	500	262	0.14
global climate	2613	13597	8043	0.14
global climate	2613	1230	692	0.92
global climate	2613	3783	2189	1.0
global climate	2613	23398	13640	0.22
global climate	2613	23399	13640	0.22
global climate	2613	24214	14086	1.0
global climate	2613	18302	10804	0.84
global climate	2613	2370	1353	1.0
global climate	2613	14407	8505	0.55
global climate	2613	22123	12973	1.0
global climate	2613	7096	4175	0.19
global climate	2613	7097	4175	0.19
global climate	2613	10157	5962	1.0
global climate	2613	15744	9283	1.0
global climate	2613	15743	9283	1.0
global climate	2613	3817	2215	0.29
global climate	2613	22358	13119	1.0
global climate	2613	23344	13609	0.68
global climate	2613	23345	13609	0.68
global climate	2613	19627	11539	0.85
global climate	2613	10447	6128	0.27
global climate	2613	5761	3324	1.0
global climate	2613	19785	11654	0.53
global climate	2613	489	251	0.13
global climate	2613	20249	11906	1.0
global climate	2613	10269	6034	0.94
global climate	2613	18468	10872	1.0
global climate	2613	2315	1313	1.0
global climate	2613	169	64	0.53
global climate	2613	170	64	0.53
global climate	2613	24946	14475	0.22
global climate	2613	193	77	1.0
global climate	2613	17465	10301	0.52
global climate	2613	3080	1752	0.09
global climate	2613	14446	8526	1.0
global climate	2613	19278	11337	1.0
global climate	2613	24708	14350	1.0
global climate	2613	24709	14350	1.0
global climate	2613	13653	8084	1.0
global climate	2613	21152	12402	0.86
global climate	2613	13613	8056	1.0
global climate	2613	17527	10338	0.18
global climate	2613	23241	13557	0.71
global climate	2613	5747	3317	0.24
global climate	2613	5748	3317	0.24
global climate	2613	14569	8595	1.0
global climate	2613	19666	11570	0.62
global climate	2613	17476	10305	1.0
global climate	2613	9301	5450	1.0
global climate	2613	14985	8852	1.0
global climate	2613	14986	8852	1.0
global climate	2613	19211	11295	0.62
global climate	2613	25091	14544	1.0
global climate	2613	22174	13009	0.15
global climate	2613	4893	2837	1.0
global climate	2613	10166	5969	0.27
global climate	2613	13285	7845	1.0
global climate	2613	6399	3740	0.59
global climate	2613	15544	9157	0.42
global climate	2613	15545	9157	0.42
global climate	2613	10462	6135	1.0
global climate	2613	10463	6135	1.0
global climate	2613	3870	2260	0.22
global climate	2613	691	355	1.0
global climate	2613	4540	2634	0.41
global climate	2613	4541	2634	0.41
global climate	2613	19949	11748	1.0
global climate	2613	23484	13688	0.13
global climate	2613	2373	1355	0.71
global climate	2613	17712	10461	0.2
global climate	2613	19768	11642	1.0
global climate	2613	19083	11206	1.0
global climate	2613	196	79	0.3
global climate	2613	20283	11923	0.12
global climate	2613	24975	14485	1.0
global climate	2613	8190	4833	1.0
global climate	2613	1791	1002	1.0
global climate	2613	13652	8084	1.0
global climate	2613	3810	2208	1.0
global climate	2613	22476	13160	0.17
global climate	2613	21187	12426	0.29
global climate	2613	5256	3063	1.0
global climate	2613	4553	2644	0.68
global climate	2613	1793	1003	0.39
global climate	2613	6479	3781	0.42
global climate	2613	5095	2965	0.2
global climate	2613	5081	2960	0.12
global climate	2613	8704	5119	1.0
global climate	2613	1342	760	0.37
global climate	2613	13705	8123	0.38
global climate	2613	4692	2709	1.0
global climate	2613	2549	1469	1.0
global climate	2613	21159	12408	1.0
global climate	2613	23953	13927	1.0
global climate	2613	15519	9138	1.0
global climate	2613	23340	13607	1.0
global climate	2613	19646	11555	1.0
global climate	2613	13276	7838	1.0
global climate	2613	8802	5176	1.0
global climate	2613	14582	8605	1.0
global climate	2613	19561	11503	1.0
global climate	2613	22289	13082	1.0
global climate	2613	22290	13082	1.0
global climate	2613	21667	12725	1.0
global climate	2613	15546	9157	0.63
global climate	2613	2296	1303	0.84
global climate	2613	14541	8579	1.0
global climate	2613	692	356	0.27
global climate	2613	19655	11561	0.14
global climate	2613	23154	13507	0.24
global climate	2613	3792	2194	1.0
global climate	2613	18634	10961	0.3
global climate	2613	18635	10961	0.3
global climate	2613	19811	11671	0.32
global climate	2613	17368	10250	0.32
global climate	2613	17367	10250	0.32
global climate	2613	9832	5765	1.0
global climate	2613	8187	4830	1.0
global climate	2613	12612	7421	1.0
global climate	2613	20420	11996	1.0
global climate	2613	5873	3396	0.21
global climate	2613	10069	5915	0.12
global climate	2613	23617	13760	1.0
global climate	2613	22067	12941	0.41
global climate	2613	15328	9054	1.0
global climate	2613	9375	5497	1.0
global climate	2613	14005	8308	1.0
global climate	2613	15602	9192	0.76
global climate	2613	21107	12373	1.0
global climate	2613	19614	11531	0.51
global climate	2613	3500	1986	1.0
global climate	2613	22592	13225	1.0
global climate	2613	9370	5493	1.0
global climate	2613	5087	2962	1.0
global climate	2613	21176	12418	1.0
global climate	2613	13072	7717	0.67
global climate	2613	9626	5662	0.58
global climate	2613	15947	9419	0.16
global climate	2613	11722	6896	0.64
global climate	2613	19636	11547	1.0
global climate	2613	16447	9695	0.47
global climate	2613	5124	2977	1.0
global climate	2613	13658	8088	0.48
global climate	2613	17477	10305	1.0
global climate	2613	26404	15308	0.7
global climate	2613	24878	14438	1.0
global climate	2613	9044	5282	1.0
global climate	2613	228	106	1.0
global climate	2613	13648	8080	1.0
global climate	2613	21494	12617	0.24
global climate	2613	24823	14405	0.82
global climate	2613	7484	4407	1.0
global climate	2613	25808	14999	1.0
global climate	2613	22810	13349	1.0
global climate	2613	20523	12058	1.0
global climate	2613	13047	7701	0.12
global climate	2613	11648	6848	0.27
global climate	2613	11647	6848	0.27
global climate	2613	8728	5133	1.0
global climate	2613	19650	11557	0.7
global climate	2613	6158	3595	1.0
global climate	2613	16746	9876	0.7
global climate	2613	16869	9954	0.45
global climate	2613	19229	11302	1.0
global climate	2613	5913	3424	0.21
global climate	2613	22126	12976	0.59
global climate	2613	9583	5639	1.0
global climate	2613	14280	8442	1.0
global climate	2613	22643	13259	1.0
global climate	2613	584	315	0.55
global climate	2613	585	315	0.55
global climate	2613	583	315	0.55
global climate	2613	11396	6694	1.0
global climate	2613	3096	1762	1.0
global climate	2613	15518	9137	1.0
global climate	2613	13150	7754	1.0
global climate	2613	6374	3723	1.0
global climate	2613	18692	10997	0.27
global climate	2613	24199	14076	0.65
global climate	2613	5953	3452	1.0
global climate	2613	19807	11668	0.47
global climate	2613	19209	11294	1.0
global climate	2613	23479	13685	0.41
global climate	2613	240	115	1.0
global climate	2613	17323	10224	1.0
global climate	2613	23471	13680	1.0
global climate	2613	5981	3473	1.0
global climate	2613	15807	9323	1.0
global climate	2613	13577	8028	0.34
global climate	2613	22264	13066	1.0
global climate	2613	1	1	1.0
global climate	2613	22475	13159	1.0
global climate	2613	2814	1625	1.0
global climate	2613	14413	8510	1.0
global climate	2613	15940	9414	1.0
